Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
5384,1684437767941,6147.0,14.900001,18.6,10.0,0.831,73.6,208.6,0.0,0.0,0.0,28.9125
5385,1684437767971,6147.0,14.900001,18.6,10.0,0.831,73.6,208.6,0.0,0.0,0.0,28.9125
5386,1684437768002,6147.0,14.900001,18.6,10.0,0.831,73.6,208.6,0.0,0.0,0.0,26.175003
5387,1684437768034,6147.0,14.900001,18.6,10.0,0.83,73.6,208.6,0.0,0.0,0.0,26.175003
5388,1684437768064,6062.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,26.175003
5389,1684437768089,6062.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5390,1684437768121,6062.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5391,1684437768151,6027.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5392,1684437768176,6027.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5393,1684437768207,6027.0,14.8,18.5,10.7,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5394,1684437768238,5919.0,14.8,18.300001,10.0,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5395,1684437768263,5919.0,14.8,18.300001,10.0,0.83,73.6,208.6,0.0,0.0,0.0,27.300001
5396,1684437768295,5919.0,14.8,18.300001,10.0,0.83,73.6,208.6,0.0,0.0,0.0,26.400003
5397,1684437768320,5919.0,14.8,18.300001,10.0,0.83,73.6,208.6,0.0,0.0,0.0,26.400003
5398,1684437768350,5884.0,22.1,21.800001,10.3,0.83,73.6,208.6,0.0,0.0,0.0,26.400003
5399,1684437768381,5884.0,22.1,21.800001,10.3,0.83,73.6,208.6,0.0,0.0,0.0,26.400003
5400,1684437768407,5884.0,22.1,21.800001,10.3,0.83,73.6,208.6,0.0,0.0,0.0,26.400003
5401,1684437768440,5893.0,74.5,56.2,32.8,0.831,73.6,208.6,0.0,0.0,0.0,26.400003
5402,1684437768469,5893.0,74.5,56.2,32.8,0.831,73.6,208.6,0.0,0.0,0.0,26.400003
5403,1684437768496,5893.0,74.5,56.2,32.8,0.831,73.6,208.6,0.0,0.0,0.0,26.400003
5404,1684437768525,5893.0,74.5,56.2,32.8,1.067,73.6,208.6,0.0,0.0,0.0,26.400003
5405,1684437768556,7619.0,12.0,29.300001,34.7,1.067,73.6,208.6,0.0,0.0,0.0,26.400003
5406,1684437768583,7619.0,12.0,29.300001,34.7,1.067,73.6,208.6,0.0,0.0,0.0,35.437504
5407,1684437768612,7619.0,12.0,29.300001,34.7,1.067,73.6,208.6,0.0,0.0,0.0,35.437504
5408,1684437768644,7619.0,12.0,29.300001,34.7,1.108,73.6,208.6,0.0,0.0,0.0,35.437504
5409,1684437768669,7658.0,11.900001,20.5,15.0,1.108,73.6,208.6,0.0,0.0,0.0,35.437504
5410,1684437768700,7658.0,11.900001,20.5,15.0,1.108,73.6,208.6,0.0,0.0,0.0,35.437504
5411,1684437768731,7658.0,11.900001,20.5,15.0,0.829,73.6,208.6,0.0,0.0,0.0,35.437504
5412,1684437768755,6798.0,12.0,19.4,11.2,0.829,73.6,208.6,0.0,0.0,0.0,35.437504
5413,1684437768787,6798.0,12.0,19.4,11.2,0.829,73.6,208.6,0.0,0.0,0.0,35.437504
5414,1684437768813,6798.0,12.0,19.4,11.2,0.858,73.6,208.6,0.0,0.0,0.0,35.437504
5415,1684437768843,6772.0,14.6,21.2,10.7,0.858,73.6,208.6,0.0,0.0,0.0,35.437504
5416,1684437768875,6772.0,14.6,21.2,10.7,0.858,73.6,208.6,0.0,0.0,0.0,31.425003
5417,1684437768901,6772.0,14.6,21.2,10.7,0.858,73.6,208.6,0.0,0.0,0.0,31.425003
5418,1684437768934,6772.0,14.6,21.2,10.7,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5419,1684437768959,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5420,1684437768990,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5421,1684437769018,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5422,1684437769048,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5423,1684437769078,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5424,1684437769102,6975.0,17.6,22.9,11.8,0.972,73.6,208.6,0.0,0.0,0.0,31.425003
5425,1684437769132,7185.0,36.5,36.600002,34.4,0.826,73.6,208.6,0.0,0.0,0.0,31.425003
5426,1684437769164,7185.0,36.5,36.600002,34.4,0.822,73.6,208.6,0.0,0.0,0.0,31.425003
5427,1684437769190,7185.0,36.5,36.600002,34.4,0.822,73.6,208.6,0.0,0.0,0.0,34.725006
5428,1684437769220,7185.0,36.5,36.600002,34.4,0.822,73.6,208.6,0.0,0.0,0.0,34.725006
5429,1684437769251,7645.0,39.2,43.9,34.8,0.853,73.6,208.6,0.0,0.0,0.0,34.725006
5430,1684437769281,7645.0,39.2,43.9,34.8,0.853,73.6,208.6,0.0,0.0,0.0,34.725006
5431,1684437769307,7645.0,39.2,43.9,34.8,0.853,73.6,208.6,0.0,0.0,0.0,34.725006
5432,1684437769338,7716.0,39.7,37.100002,34.9,1.002,73.6,208.6,0.0,0.0,0.0,34.725006
5433,1684437769362,7716.0,39.7,37.100002,34.9,1.002,73.6,208.6,0.0,0.0,0.0,34.725006
5434,1684437769392,7716.0,39.7,37.100002,34.9,1.002,73.6,208.6,0.0,0.0,0.0,36.9375
5435,1684437769423,7716.0,39.7,37.100002,34.9,0.831,73.6,208.6,0.0,0.0,0.0,36.9375
5436,1684437769453,8045.0,39.7,35.9,35.2,0.827,73.6,208.6,0.0,0.0,0.0,36.9375
5437,1684437769485,8045.0,39.7,35.9,35.2,0.827,73.6,208.6,0.0,0.0,0.0,39.075
5438,1684437769512,8045.0,39.7,35.9,35.2,0.827,73.6,208.6,0.0,0.0,0.0,39.075
5439,1684437769535,8269.0,39.8,35.8,35.3,0.861,73.6,208.6,0.0,0.0,0.0,39.075
5440,1684437769565,8269.0,39.8,35.8,35.3,0.861,73.6,208.6,0.0,0.0,0.0,39.075
5441,1684437769595,8269.0,39.8,35.8,35.3,0.861,73.6,208.6,0.0,0.0,0.0,39.075
5442,1684437769626,8269.0,39.8,35.8,35.3,0.858,73.6,208.6,0.0,0.0,0.0,39.075
5443,1684437769657,8487.0,32.0,31.300001,35.5,0.858,73.6,208.6,0.0,0.0,0.0,39.075
5444,1684437769688,8487.0,32.0,31.300001,35.5,0.858,73.6,208.6,0.0,0.0,0.0,38.250004
5445,1684437769714,8487.0,32.0,31.300001,35.5,0.828,73.6,208.6,0.0,0.0,0.0,38.250004
5446,1684437769739,8682.0,31.6,29.4,35.7,0.828,73.6,208.6,0.0,0.0,0.0,38.250004
5447,1684437769773,8682.0,31.6,29.4,35.7,0.819,73.6,208.6,0.0,0.0,0.0,38.250004
5448,1684437769800,8682.0,31.6,29.4,35.7,0.819,73.6,208.6,0.0,0.0,0.0,38.250004
5449,1684437769831,8682.0,31.6,29.4,35.7,0.812,73.6,208.6,0.0,0.0,0.0,38.250004
5450,1684437769852,8799.0,31.6,27.800001,35.8,0.812,73.6,208.6,0.0,0.0,0.0,38.250004
5451,1684437769884,8799.0,31.6,27.800001,35.8,0.812,73.6,208.6,0.0,0.0,0.0,38.250004
5452,1684437769918,8799.0,31.6,27.800001,35.8,0.809,73.6,208.6,0.0,0.0,0.0,38.250004
5453,1684437769944,8856.0,31.5,28.2,35.8,0.809,73.6,208.6,0.0,0.0,0.0,38.250004
5454,1684437769975,8856.0,31.5,28.2,35.8,0.809,73.6,208.6,0.0,0.0,0.0,42.187504
5455,1684437770006,8856.0,31.5,28.2,35.8,0.809,73.6,208.6,0.0,0.0,0.0,42.187504
5456,1684437770034,8856.0,31.5,28.2,35.8,0.809,73.6,208.6,0.0,0.0,0.0,42.187504
5457,1684437770057,9101.0,31.5,26.9,36.0,0.809,73.6,208.6,0.0,0.0,0.0,42.187504
5458,1684437770088,9101.0,31.5,26.9,36.0,0.809,73.6,208.6,0.0,0.0,0.0,42.187504
5459,1684437770118,9101.0,31.5,26.9,36.0,0.819,73.6,208.6,0.0,0.0,0.0,42.187504
5460,1684437770150,9228.0,29.9,24.800001,36.100002,0.819,73.6,208.6,0.0,0.0,0.0,42.187504
5461,1684437770179,9228.0,29.9,24.800001,36.100002,0.819,73.6,208.6,0.0,0.0,0.0,42.187504
5462,1684437770210,9228.0,29.9,24.800001,36.100002,0.819,73.6,208.6,0.0,0.0,0.0,42.187504
5463,1684437770234,9398.0,27.6,23.5,34.9,0.833,73.6,208.6,0.0,0.0,0.0,42.187504
5464,1684437770268,9398.0,27.6,23.5,34.9,0.833,73.6,208.6,0.0,0.0,0.0,42.187504
5465,1684437770292,9398.0,27.6,23.5,34.9,0.833,73.6,208.6,0.0,0.0,0.0,44.587505
5466,1684437770326,9398.0,27.6,23.5,34.9,0.833,73.6,208.6,0.0,0.0,0.0,44.587505
5467,1684437770355,9371.0,27.1,21.800001,29.0,0.942,73.6,208.6,0.0,0.0,0.0,44.587505
5468,1684437770383,9371.0,27.1,21.800001,29.0,0.942,73.6,208.6,0.0,0.0,0.0,44.587505
5469,1684437770404,9371.0,27.1,21.800001,29.0,0.942,73.6,208.6,0.0,0.0,0.0,44.587505
5470,1684437770438,9211.0,17.6,21.300001,23.0,0.954,73.6,208.6,0.0,0.0,0.0,44.587505
5471,1684437770467,9211.0,17.6,21.300001,23.0,0.954,73.6,208.6,0.0,0.0,0.0,44.587505
5472,1684437770498,9211.0,17.6,21.300001,23.0,0.954,73.6,208.6,0.0,0.0,0.0,44.587505
5473,1684437770528,9211.0,17.6,21.300001,23.0,0.912,73.6,208.6,0.0,0.0,0.0,44.587505
5474,1684437770550,8722.0,16.300001,17.6,19.800001,0.912,73.6,208.6,0.0,0.0,0.0,44.587505
5475,1684437770584,8722.0,16.300001,17.6,19.800001,0.912,73.6,208.6,0.0,0.0,0.0,41.362503
5476,1684437770610,8722.0,16.300001,17.6,19.800001,0.912,73.6,208.6,0.0,0.0,0.0,41.362503
5477,1684437770641,8722.0,16.300001,17.6,19.800001,0.828,73.6,208.6,0.0,0.0,0.0,41.362503
5478,1684437770672,8073.0,16.5,18.2,16.7,0.828,73.6,208.6,0.0,0.0,0.0,41.362503
5479,1684437770702,8073.0,16.5,18.2,16.7,0.828,73.6,208.6,0.0,0.0,0.0,41.362503
5480,1684437770723,8073.0,16.5,18.2,16.7,0.83,73.6,208.6,0.0,0.0,0.0,41.362503
5481,1684437770754,7991.0,16.4,17.2,16.300001,0.83,73.6,208.6,0.0,0.0,0.0,41.362503
5482,1684437770785,7991.0,16.4,17.2,16.300001,0.83,73.6,208.6,0.0,0.0,0.0,41.362503
5483,1684437770817,7991.0,16.4,17.2,16.300001,0.839,73.6,208.6,0.0,0.0,0.0,41.362503
5484,1684437770846,7708.0,16.2,18.1,15.2,0.839,73.6,208.6,0.0,0.0,0.0,41.362503
5485,1684437770877,7708.0,16.2,18.1,15.2,0.839,73.6,208.6,0.0,0.0,0.0,41.362503
5486,1684437770900,7708.0,16.2,18.1,15.2,0.839,73.6,208.6,0.0,0.0,0.0,33.412502
5487,1684437770934,7708.0,16.2,18.1,15.2,0.839,73.6,208.6,0.0,0.0,0.0,33.412502
5488,1684437770960,7473.0,16.1,20.6,14.1,0.839,73.6,208.6,0.0,0.0,0.0,33.412502
5489,1684437770991,7473.0,16.1,20.6,14.1,0.839,73.6,208.6,0.0,0.0,0.0,33.412502
5490,1684437771022,7407.0,16.5,20.7,13.900001,0.839,73.6,208.6,0.0,0.0,0.0,33.412502
5491,1684437771049,7407.0,16.5,20.7,13.900001,0.839,71.8,208.6,0.0,0.0,0.0,33.412502
5492,1684437771073,7407.0,16.5,20.7,13.900001,0.839,71.8,208.6,0.0,0.0,0.0,33.412502
5493,1684437771104,7407.0,16.5,20.7,13.900001,0.839,71.8,208.6,0.0,0.0,0.0,33.412502
5494,1684437771134,7195.0,16.1,21.0,13.0,0.839,71.8,208.6,0.0,0.0,0.0,33.412502
5495,1684437771165,7195.0,16.1,21.0,13.0,0.839,71.8,208.6,0.0,0.0,0.0,33.412502
5496,1684437771185,7195.0,16.1,21.0,13.0,0.839,71.8,208.6,0.0,0.0,0.0,33.525
5497,1684437771217,7195.0,16.1,21.0,13.0,0.836,71.8,208.6,0.0,0.0,0.0,33.525
5498,1684437771251,7056.0,16.4,20.7,12.3,0.836,71.8,208.6,0.0,0.0,0.0,33.525
5499,1684437771278,7056.0,16.4,20.7,12.3,0.836,71.8,208.6,0.0,0.0,0.0,33.525
5500,1684437771309,7056.0,16.4,20.7,12.3,0.836,71.8,208.6,0.0,0.0,0.0,33.525
5501,1684437771340,6903.0,17.5,20.7,13.3,0.83,71.8,208.6,0.0,0.0,0.0,33.525
5502,1684437771368,6903.0,17.5,20.7,13.3,0.83,71.8,208.6,0.0,0.0,0.0,33.525
5503,1684437771397,6903.0,17.5,20.7,13.3,0.83,71.8,208.6,0.0,0.0,0.0,30.112503
5504,1684437771425,6903.0,17.5,20.7,13.3,0.83,71.8,208.6,0.0,0.0,0.0,30.112503
5505,1684437771455,6781.0,18.5,20.300001,19.800001,0.829,71.8,208.6,0.0,0.0,0.0,30.112503
5506,1684437771484,6781.0,18.5,20.300001,19.800001,0.829,71.8,208.6,0.0,0.0,0.0,30.300003
5507,1684437771513,6781.0,18.5,20.300001,19.800001,0.829,71.8,208.6,0.0,0.0,0.0,30.300003
5508,1684437771543,6781.0,18.5,20.300001,19.800001,0.835,71.8,208.6,0.0,0.0,0.0,30.300003
5509,1684437771569,6759.0,19.1,21.0,25.4,0.835,71.8,208.6,0.0,0.0,0.0,30.300003
5510,1684437771600,6759.0,19.1,21.0,25.4,0.835,71.8,208.6,0.0,0.0,0.0,30.300003
5511,1684437771630,6759.0,19.1,21.0,25.4,1.025,71.8,208.6,0.0,0.0,0.0,30.300003
5512,1684437771655,6803.0,21.9,24.1,31.4,1.025,71.8,208.6,0.0,0.0,0.0,30.300003
5513,1684437771688,6803.0,21.9,24.1,31.4,1.025,71.8,208.6,0.0,0.0,0.0,31.2
5514,1684437771717,6803.0,21.9,24.1,31.4,1.049,71.8,208.6,0.0,0.0,0.0,31.2
5515,1684437771742,6976.0,22.9,24.800001,33.4,1.049,71.8,208.6,0.0,0.0,0.0,31.2
5516,1684437771773,6976.0,22.9,24.800001,33.4,1.048,71.8,208.6,0.0,0.0,0.0,31.2
5517,1684437771804,6976.0,22.9,24.800001,33.4,1.048,71.8,208.6,0.0,0.0,0.0,31.2
5518,1684437771828,6976.0,22.9,24.800001,33.4,1.059,71.8,208.6,0.0,0.0,0.0,31.2
5519,1684437771860,6764.0,23.6,27.300001,34.100002,1.059,71.8,208.6,0.0,0.0,0.0,31.2
5520,1684437771886,6764.0,23.6,27.300001,34.100002,1.059,71.8,208.6,0.0,0.0,0.0,31.2
5521,1684437771916,6764.0,23.6,27.300001,34.100002,1.048,71.8,208.6,0.0,0.0,0.0,31.2
5522,1684437771948,6844.0,23.7,28.5,34.100002,1.048,71.8,208.6,0.0,0.0,0.0,31.2
5523,1684437771973,6844.0,23.7,28.5,34.100002,1.048,71.8,208.6,0.0,0.0,0.0,31.2
5524,1684437772004,6844.0,23.7,28.5,34.100002,1.048,71.8,208.6,0.0,0.0,0.0,31.912502
5525,1684437772035,6844.0,23.7,28.5,34.100002,1.048,71.8,208.6,0.0,0.0,0.0,31.912502
5526,1684437772062,6867.0,23.4,27.300001,34.2,1.048,71.8,208.6,0.0,0.0,0.0,31.912502
5527,1684437772093,7048.0,23.6,27.0,34.3,1.048,71.8,208.6,0.0,0.0,0.0,31.912502
5528,1684437772117,7048.0,23.6,27.0,34.3,0.965,71.8,208.6,0.0,0.0,0.0,31.912502
5529,1684437772151,7085.0,23.6,26.5,34.3,0.965,71.8,208.6,0.0,0.0,0.0,31.912502
5530,1684437772178,7085.0,23.6,26.5,34.3,0.965,71.8,208.6,0.0,0.0,0.0,31.912502
5531,1684437772210,7085.0,23.6,26.5,34.3,0.965,71.8,208.6,0.0,0.0,0.0,31.912502
5532,1684437772236,7156.0,27.4,30.300001,34.4,0.911,71.8,208.6,0.0,0.0,0.0,31.912502
5533,1684437772268,7156.0,27.4,30.300001,34.4,0.911,71.8,208.6,0.0,0.0,0.0,31.912502
5534,1684437772297,7156.0,27.4,30.300001,34.4,0.911,71.8,208.6,0.0,0.0,0.0,33.412502
5535,1684437772321,7156.0,27.4,30.300001,34.4,0.911,71.8,208.6,0.0,0.0,0.0,33.412502
5536,1684437772352,7156.0,27.4,30.300001,34.4,0.899,71.8,208.6,0.0,0.0,0.0,33.412502
5537,1684437772384,7540.0,29.7,33.5,34.7,0.899,71.8,208.6,0.0,0.0,0.0,33.412502
5538,1684437772409,7540.0,29.7,33.5,34.7,0.899,71.8,208.6,0.0,0.0,0.0,33.412502
5539,1684437772440,7540.0,29.7,33.5,34.7,0.899,71.8,208.6,0.0,0.0,0.0,33.412502
5540,1684437772470,7546.0,28.5,30.300001,34.7,0.928,71.8,208.6,0.0,0.0,0.0,33.412502
5541,1684437772494,7546.0,28.5,30.300001,34.7,0.928,71.8,208.6,0.0,0.0,0.0,33.412502
5542,1684437772526,7546.0,28.5,30.300001,34.7,0.857,71.8,208.6,0.0,0.0,0.0,33.412502
5543,1684437772557,7750.0,25.300001,28.9,34.9,0.868,71.8,208.6,0.0,0.0,0.0,33.412502
5544,1684437772582,7750.0,25.300001,28.9,34.9,0.868,71.8,208.6,0.0,0.0,0.0,37.050003
5545,1684437772613,7750.0,25.300001,28.9,34.9,0.868,71.8,208.6,0.0,0.0,0.0,37.050003
5546,1684437772644,7750.0,25.300001,28.9,34.9,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5547,1684437772668,7681.0,22.800001,24.1,34.5,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5548,1684437772701,7681.0,22.800001,24.1,34.5,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5549,1684437772731,7681.0,22.800001,24.1,34.5,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5550,1684437772756,7681.0,22.800001,24.1,34.5,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5551,1684437772787,7681.0,22.800001,24.1,34.5,0.847,71.8,208.6,0.0,0.0,0.0,37.050003
5552,1684437772817,7681.0,22.800001,24.1,34.5,0.822,71.8,208.6,0.0,0.0,0.0,37.050003
5553,1684437772848,7592.0,22.6,23.2,34.0,0.822,71.8,208.6,0.0,0.0,0.0,37.050003
5554,1684437772873,7592.0,22.6,23.2,34.0,0.82,71.8,208.6,0.0,0.0,0.0,36.862503
5555,1684437772905,7565.0,22.2,22.300001,33.4,0.82,71.8,208.6,0.0,0.0,0.0,36.862503
5556,1684437772931,7565.0,22.2,22.300001,33.4,0.824,71.8,208.6,0.0,0.0,0.0,36.862503
5557,1684437772960,7565.0,22.2,22.300001,33.4,0.824,71.8,208.6,0.0,0.0,0.0,36.862503
5558,1684437772991,7565.0,22.2,22.300001,33.4,0.827,71.8,208.6,0.0,0.0,0.0,36.862503
5559,1684437773021,7542.0,22.300001,22.6,33.5,0.827,71.8,208.6,0.0,0.0,0.0,36.862503
5560,1684437773049,7542.0,22.300001,22.6,33.5,0.906,71.8,208.6,0.0,0.0,0.0,36.862503
5561,1684437773080,7542.0,22.300001,22.6,33.5,0.906,71.8,208.6,0.0,0.0,0.0,36.75
5562,1684437773102,7542.0,22.300001,22.6,33.5,0.906,71.8,208.6,0.0,0.0,0.0,36.75
5563,1684437773133,7542.0,22.300001,22.6,33.5,0.916,71.8,208.6,0.0,0.0,0.0,36.75
5564,1684437773167,7542.0,22.300001,22.6,33.5,0.916,71.8,208.6,0.0,0.0,0.0,36.75
5565,1684437773194,7575.0,22.6,22.800001,33.600002,0.916,71.8,208.6,0.0,0.0,0.0,36.75
5566,1684437773225,7575.0,22.6,22.800001,33.600002,0.916,71.8,208.6,0.0,0.0,0.0,36.75
5567,1684437773251,7575.0,22.6,22.800001,33.600002,0.916,71.8,208.6,0.0,0.0,0.0,36.75
5568,1684437773277,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5569,1684437773307,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5570,1684437773338,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5571,1684437773368,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5572,1684437773399,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5573,1684437773420,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5574,1684437773451,7575.0,22.6,22.800001,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5575,1684437773481,7585.0,22.5,22.6,33.600002,0.914,71.8,208.6,0.0,0.0,0.0,36.75
5576,1684437773512,7585.0,22.5,22.6,33.600002,0.909,71.8,208.6,0.0,0.0,0.0,36.75
5577,1684437773543,7580.0,22.2,22.800001,33.7,0.909,71.8,208.6,0.0,0.0,0.0,36.75
5578,1684437773573,7580.0,22.2,22.800001,33.7,0.909,71.8,208.6,0.0,0.0,0.0,37.4625
5579,1684437773602,7551.0,22.2,22.5,33.5,0.927,71.8,208.6,0.0,0.0,0.0,37.4625
5580,1684437773625,7551.0,22.2,22.5,33.5,0.927,71.8,208.6,0.0,0.0,0.0,37.4625
5581,1684437773655,7506.0,22.300001,22.7,33.5,0.927,71.8,208.6,0.0,0.0,0.0,37.4625
5582,1684437773686,7506.0,22.300001,22.7,33.5,0.927,71.8,208.6,0.0,0.0,0.0,37.4625
5583,1684437773717,7532.0,22.2,22.6,33.5,0.918,71.8,208.6,0.0,0.0,0.0,37.4625
5584,1684437773747,7532.0,22.2,22.6,33.5,0.929,71.8,208.6,0.0,0.0,0.0,37.4625
5585,1684437773768,7532.0,22.2,22.6,33.5,0.929,71.8,208.6,0.0,0.0,0.0,37.4625
5586,1684437773799,7532.0,22.2,22.6,33.5,0.929,71.8,208.6,0.0,0.0,0.0,36.75
5587,1684437773829,7597.0,22.2,22.0,33.3,0.936,71.8,208.6,0.0,0.0,0.0,36.75
5588,1684437773860,7597.0,22.2,22.0,33.3,0.936,71.8,208.6,0.0,0.0,0.0,36.75
5589,1684437773891,7560.0,19.9,21.800001,30.300001,0.913,71.8,208.6,0.0,0.0,0.0,36.75
5590,1684437773920,7560.0,19.9,21.800001,30.300001,0.913,71.8,208.6,0.0,0.0,0.0,37.237503
5591,1684437773950,7560.0,19.9,21.800001,30.300001,0.912,71.8,208.6,0.0,0.0,0.0,37.237503
5592,1684437773973,7413.0,18.2,21.6,26.1,0.896,71.8,208.6,0.0,0.0,0.0,36.337505
5593,1684437774003,7413.0,18.2,21.6,26.1,0.896,71.8,208.6,0.0,0.0,0.0,36.337505
5594,1684437774034,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5595,1684437774065,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5596,1684437774094,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5597,1684437774117,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5598,1684437774152,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5599,1684437774178,7413.0,18.2,21.6,26.1,0.896,73.6,208.6,0.0,0.0,0.0,36.337505
5600,1684437774209,6755.0,16.5,20.1,14.2,0.838,73.6,208.6,0.0,0.0,0.0,36.337505
5601,1684437774236,6755.0,16.5,20.1,14.2,0.838,73.6,208.6,0.0,0.0,0.0,32.025
5602,1684437774267,6851.0,16.6,20.1,14.6,0.83,73.6,208.6,0.0,0.0,0.0,32.025
5603,1684437774292,6851.0,16.6,20.1,14.6,0.83,73.6,208.6,0.0,0.0,0.0,32.025
5604,1684437774323,6851.0,16.6,20.1,14.6,0.829,73.6,208.6,0.0,0.0,0.0,32.025
5605,1684437774353,6703.0,16.9,19.9,16.1,0.829,73.6,208.6,0.0,0.0,0.0,32.025
5606,1684437774383,6703.0,16.9,19.9,16.1,0.829,73.6,208.6,0.0,0.0,0.0,32.025
5607,1684437774410,6703.0,16.9,19.9,16.1,0.83,73.6,208.6,0.0,0.0,0.0,32.025
5608,1684437774442,6677.0,22.5,24.1,27.800001,0.83,73.6,208.6,0.0,0.0,0.0,32.025
5609,1684437774470,6677.0,22.5,24.1,27.800001,0.83,73.6,208.6,0.0,0.0,0.0,32.025
5610,1684437774500,6677.0,22.5,24.1,27.800001,0.83,73.6,208.6,0.0,0.0,0.0,27.075
5611,1684437774528,6677.0,22.5,24.1,27.800001,0.83,73.6,208.6,0.0,0.0,0.0,27.075
5612,1684437774555,7020.0,22.4,24.0,33.5,0.85,73.6,208.6,0.0,0.0,0.0,27.075
5613,1684437774586,7020.0,22.4,24.0,33.5,0.85,73.6,208.6,0.0,0.0,0.0,27.075
5614,1684437774617,7020.0,22.4,24.0,33.5,1.07,73.6,208.6,0.0,0.0,0.0,27.075
5615,1684437774641,6973.0,22.0,23.4,33.0,1.07,73.6,208.6,0.0,0.0,0.0,27.075
5616,1684437774672,6973.0,22.0,23.4,33.0,1.07,73.6,208.6,0.0,0.0,0.0,27.075
5617,1684437774703,6973.0,22.0,23.4,33.0,1.07,73.6,208.6,0.0,0.0,0.0,27.075
5618,1684437774731,6973.0,22.0,23.4,33.0,1.005,73.6,208.6,0.0,0.0,0.0,27.075
5619,1684437774760,6835.0,21.9,24.300001,33.5,0.974,73.6,208.6,0.0,0.0,0.0,27.075
5620,1684437774786,6835.0,21.9,24.300001,33.5,0.974,73.6,208.6,0.0,0.0,0.0,30.300003
5621,1684437774817,6835.0,21.9,24.300001,33.5,0.98,73.6,208.6,0.0,0.0,0.0,30.300003
5622,1684437774848,6835.0,21.9,24.300001,33.5,0.98,73.6,208.6,0.0,0.0,0.0,30.300003
5623,1684437774877,6901.0,21.9,24.800001,33.9,0.98,73.6,208.6,0.0,0.0,0.0,30.300003
5624,1684437774904,6901.0,21.9,24.800001,33.9,0.98,73.6,208.6,0.0,0.0,0.0,30.300003
5625,1684437774934,6901.0,21.9,24.800001,33.9,0.967,73.6,208.6,0.0,0.0,0.0,30.300003
5626,1684437774963,6993.0,21.800001,24.2,33.3,0.967,73.6,208.6,0.0,0.0,0.0,30.300003
5627,1684437774986,6993.0,21.800001,24.2,33.3,0.967,73.6,208.6,0.0,0.0,0.0,15.337502
5628,1684437775017,6993.0,21.800001,24.2,33.3,0.918,73.6,208.6,0.0,0.0,0.0,15.337502
5629,1684437775050,6993.0,21.800001,24.2,33.3,0.918,73.6,208.6,0.0,0.0,0.0,15.337502
5630,1684437775076,7051.0,21.6,23.300001,32.5,0.918,73.6,208.6,0.0,0.0,0.0,15.337502
5631,1684437775107,7051.0,21.6,23.300001,32.5,0.918,73.6,208.6,0.0,0.0,0.0,15.337502
5632,1684437775134,7051.0,21.6,23.300001,32.5,0.885,73.6,208.6,0.0,0.0,0.0,15.337502
5633,1684437775166,7118.0,21.6,23.4,33.0,0.885,73.6,208.6,0.0,0.0,0.0,15.337502
